REP_FULLNAME,REP_STATE,REP_TYPE,REP_PARTY,COMPANY_TICKER,COMPANY_CODE,COMPANY_COUNTRY,COMPANY_NAME,TRANSACTION_TYPE,TRANSACTION_DATE,TRANSACTION_PRICE,SHARE_TYPE,TRANSACTION_SHARE_PRICE,TRANSACTION_SHARE_QUANTITY,SHARE_PRICE_3_MONTH,SHARE_PRICE_6_MONTH,SHARE_PRICE_1_YEAR,PERCENT_CHANGE_3_MONTH,PERCENT_CHANGE_6_MONTH,PERCENT_CHANGE_12_MONTH
Rohit Khanna,CA,Congress,Democratic,AER,AER US,US,Aercap Holdings NV,Buy,3/5/2020,8000,Ord,47.56,168,35.54,29.61,50.8,-25.27,-37.74,6.81
Rohit Khanna,CA,Congress,Democratic,AIG,AIG US,US,American International Group Inc,Buy,3/5/2020,8000,Com,40.65,196,33.25,29.15,46.97,-18.20,-28.29,15.55
Rohit Khanna,CA,Congress,Democratic,AL,AL US,US,Air Lease Corp,Buy,3/5/2020,8000,Com A,35,228,34.56,31.59,47.99,-1.26,-9.74,37.11
Rohit Khanna,CA,Congress,Democratic,ALL,ALL US,US,Allstate Corp,Buy,3/5/2020,16001,Com,108.46,146,100.41,92.96,111.62,-7.42,-14.29,2.91
Rohit Khanna,CA,Congress,Democratic,AM,AM US,US,Antero Midstream Corp,Buy,3/5/2020,8000,Com,4.14,1932,5.2,6.43,9.46,25.60,55.31,128.50
Rohit Khanna,CA,Congress,Democratic,AMAT,AMAT US,US,Applied Materials Inc,Buy,3/5/2020,8000,Com,59.13,134,57.81,61.89,113.45,-2.23,4.67,91.87
Rohit Khanna,CA,Congress,Democratic,AMG,AMG US,US,Affiliated Managers Group Inc,Buy,3/5/2020,8000,Com,70.7,112,74.49,68.2,139.31,5.36,-3.54,97.04
Rohit Khanna,CA,Congress,Democratic,AMT,AMT US,US,American Tower Corp,Buy,3/5/2020,8000,Com,246.94,32,267.39,248.03,200,8.28,0.44,-19.01
Rohit Khanna,CA,Congress,Democratic,ANTM,ANTM US,US,Anthem Inc,Buy,3/5/2020,16001,Com,287.16,54,289.27,273.08,333.6,0.73,-4.90,16.17
Rohit Khanna,CA,Congress,Democratic,AON,AON US,US,Aon Plc,Buy,3/5/2020,8000,Ord A,216.78,36,198.97,202.65,232.76,-8.22,-6.52,7.37
Rohit Khanna,CA,Congress,Democratic,ARW,ARW US,US,Arrow Electronics Inc,Buy,3/5/2020,8000,Com,68.3,116,73.53,78.67,101.37,7.66,15.18,48.42
Rohit Khanna,CA,Congress,Democratic,BAC,BAC US,US,Bank of America Corp,Buy,3/5/2020,8000,Com,26.78,298,25.99,25.71,36.93,-2.95,-4.00,37.90
Rohit Khanna,CA,Congress,Democratic,BAX,BAX US,US,Baxter International Inc,Buy,3/5/2020,8000,Com,87.65,90,90.48,85.55,78.06,3.23,-2.40,-10.94
Rohit Khanna,CA,Congress,Democratic,BBWI,BBWI US,US,Bath & Body Works Inc,Buy,3/5/2020,8000,Com,18.84,424,14.8,25.49,45,-21.44,35.30,138.85
Rohit Khanna,CA,Congress,Democratic,BERY,BERY US,US,Berry Global Group Inc,Buy,3/5/2020,8000,Com,35.26,226,45.57,53.11,58.79,29.24,50.62,66.73
Rohit Khanna,CA,Congress,Democratic,BIIB,BIIB US,US,Biogen Inc,Buy,3/5/2020,8000,Com,317.7,24,302.6,279.75,270.71,-4.75,-11.95,-14.79
Rohit Khanna,CA,Congress,Democratic,BSX,BSX US,US,Boston Scientific Corp,Buy,3/5/2020,8000,Com,37.46,212,37.91,41.47,39.54,1.20,10.70,5.55
Rohit Khanna,CA,Congress,Democratic,BXP,BXP US,US,Boston Properties Inc,Buy,3/5/2020,16001,Com,136.73,116,95.54,85.36,102.26,-30.13,-37.57,-25.21
Rohit Khanna,CA,Congress,Democratic,C,C US,US,Citigroup Inc,Buy,3/5/2020,40501,Com,63.49,636,53.34,51.2,70.23,-15.99,-19.36,10.62
Rohit Khanna,CA,Congress,Democratic,CAT,CAT US,US,Caterpillar Inc,Buy,3/5/2020,8000,Com,121.97,64,127.09,146.05,220.16,4.20,19.74,80.50
Rohit Khanna,CA,Congress,Democratic,CBRE,CBRE US,US,CBRE Group Inc,Buy,3/5/2020,8000,Com A,56.78,140,49.5,47.77,77.28,-12.82,-15.87,36.10
Rohit Khanna,CA,Congress,Democratic,CFG,CFG US,US,Citizens Financial Group,Buy,3/5/2020,8000,Com,29.77,268,26.82,26.17,44.3,-9.91,-12.09,48.81
Rohit Khanna,CA,Congress,Democratic,CGNX,CGNX US,US,Cognex Corp,Buy,3/5/2020,16001,Com,45.5,350,58.19,70.02,78.34,27.89,53.89,72.18
Rohit Khanna,CA,Congress,Democratic,CI,CI US,US,Cigna Corp,Buy,3/5/2020,8000,Com,200.93,38,201.36,176.15,230.62,0.21,-12.33,14.78
Rohit Khanna,CA,Congress,Democratic,CMA,CMA US,US,Comerica Inc,Buy,3/5/2020,8000,Com,46.72,170,40.04,39.89,69.88,-14.30,-14.62,49.57
Rohit Khanna,CA,Congress,Democratic,CMD,CMD US,US,Cantel Medical Corp,Buy,3/5/2020,8000,Com,0.08,100000,#N/A,0.12,0.19,#N/A,50.00,137.50
Rohit Khanna,CA,Congress,Democratic,CMI,CMI US,US,Cummins Inc,Buy,3/5/2020,8000,Com,148.66,52,174.96,211.06,265.86,17.69,41.97,78.84
Rohit Khanna,CA,Congress,Democratic,COF,COF US,US,Capital One Financial Corp,Buy,3/5/2020,16001,Com,85.08,188,74.34,68.58,127.7,-12.62,-19.39,50.09
Rohit Khanna,CA,Congress,Democratic,COP,COP US,US,ConocoPhillips,Buy,3/5/2020,8000,Com,47.7,166,45.12,37.16,58.34,-5.41,-22.10,22.31
Rohit Khanna,CA,Congress,Democratic,COST,COST US,US,Costco Wholesale Corp,Buy,3/5/2020,8000,Com,315.76,24,306.64,351.38,317.32,-2.89,11.28,0.49
Rohit Khanna,CA,Congress,Democratic,CRL,CRL US,US,Charles River Laboratories International Inc,Buy,3/5/2020,8000,Com,161.63,48,189.72,216.05,273.82,17.38,33.67,69.41
Rohit Khanna,CA,Congress,Democratic,CSX,CSX US,US,CSX Corp,Buy,3/5/2020,24001,Com,22.99,1042,24.89,26.01,30.54,8.26,13.14,32.84
Rohit Khanna,CA,Congress,Democratic,CTSH,CTSH US,US,Cognizant Technology Solutions Corp,Buy,3/5/2020,8000,Com A,59.93,132,55.35,66.97,73.71,-7.64,11.75,22.99
Rohit Khanna,CA,Congress,Democratic,D,D US,US,Dominion Energy Inc,Buy,3/5/2020,8000,Com NPV,87.17,90,86.48,77.82,69.86,-0.79,-10.73,-19.86
Rohit Khanna,CA,Congress,Democratic,DE,DE US,US,Deere & Co,Buy,3/5/2020,8000,Com,159.07,50,158.35,217.69,349.83,-0.45,36.85,119.92
Rohit Khanna,CA,Congress,Democratic,DELL,DELL US,US,Dell Technologies Inc,Buy,3/5/2020,16001,Com C,16.22,986,19.38,26.35,33.89,19.48,62.45,108.94
Rohit Khanna,CA,Congress,Democratic,DG,DG US,US,Dollar General Corp,Buy,3/5/2020,8000,Com,157.48,50,189.75,199.9,178.71,20.49,26.94,13.48
Rohit Khanna,CA,Congress,Democratic,DLR,DLR US,US,Digital Realty Trust Inc,Buy,3/5/2020,8000,Com,129.87,60,139.49,153.56,132,7.41,18.24,1.64
Rohit Khanna,CA,Congress,Democratic,DOW,DOW US,US,Dow Inc,Buy,3/5/2020,8000,Com,40.1,198,41.63,47.27,62.91,3.82,17.88,56.88
Rohit Khanna,CA,Congress,Democratic,DTE,DTE US,US,DTE Energy Co,Buy,3/5/2020,8000,Com NPV,98.92,80,96.18,100.22,104.79,-2.77,1.31,5.93
Rohit Khanna,CA,Congress,Democratic,DUK,DUK US,US,Duke Energy Corp,Buy,3/5/2020,8000,Com NPV,100.13,78,89.23,79.21,88.53,-10.89,-20.89,-11.58
Rohit Khanna,CA,Congress,Democratic,DVN,DVN US,US,Devon Energy Corp,Buy,3/5/2020,8000,Com,15.95,500,12.52,10.91,25.61,-21.50,-31.60,60.56
Rohit Khanna,CA,Congress,Democratic,EAF,EAF US,US,Graftech International Ltd,Buy,3/5/2020,8000,Com,8,1000,7.92,6.64,11.49,-1.00,-17.00,43.63
Rohit Khanna,CA,Congress,Democratic,EBAY,EBAY US,US,Ebay Inc,Buy,3/5/2020,8000,Com,37.22,214,46.45,53.65,53.76,24.80,44.14,44.44
Rohit Khanna,CA,Congress,Democratic,ED,ED US,US,Consolidated Edison Inc,Buy,3/5/2020,16001,Com,87.58,182,75.67,69.65,68.3,-13.60,-20.47,-22.01
Rohit Khanna,CA,Congress,Democratic,EFX,EFX US,US,Equifax Inc,Buy,3/5/2020,8000,Com,158.25,50,174.01,168.69,169.75,9.96,6.60,7.27
Rohit Khanna,CA,Congress,Democratic,EL,EL US,US,Estee Lauder Companies Inc,Buy,3/5/2020,8000,Com A,189.62,42,203.24,220.99,292.89,7.18,16.54,54.46
Rohit Khanna,CA,Congress,Democratic,EMR,EMR US,US,Emerson Electric Co,Buy,3/5/2020,8000,Com,64.73,122,62.92,70.13,91.04,-2.80,8.34,40.65
Rohit Khanna,CA,Congress,Democratic,EOG,EOG US,US,Eog Resources Inc,Buy,3/5/2020,8000,Com,61.87,128,55.37,45.21,74.58,-10.51,-26.93,20.54
Rohit Khanna,CA,Congress,Democratic,EQIX,EQIX US,US,Equinix Inc,Buy,3/5/2020,8000,Com NPV,616.67,12,688.99,789.8,610.56,11.73,28.07,-0.99
Rohit Khanna,CA,Congress,Democratic,EQR,EQR US,US,Equity Residential,Buy,3/5/2020,8000,Com,79.37,100,61.63,56.78,68.86,-22.35,-28.46,-13.24
Rohit Khanna,CA,Congress,Democratic,EXPE,EXPE US,US,Expedia Group Inc,Buy,3/5/2020,8000,Com,91.51,86,89.14,99.25,166.45,-2.59,8.46,81.89
Rohit Khanna,CA,Congress,Democratic,FANG,FANG US,US,Diamondback Energy Inc,Buy,3/5/2020,8000,Com,58.21,136,47.58,38.48,85.27,-18.26,-33.89,46.49
Rohit Khanna,CA,Congress,Democratic,FAST,FAST US,US,Fastenal Co,Buy,3/5/2020,8000,Com,34.84,228,42.06,49.49,45.18,20.72,42.05,29.68
Rohit Khanna,CA,Congress,Democratic,FB,FB US,US,Facebook Inc,Buy,3/5/2020,8000,Com A,185.17,42,230.16,295.44,264.28,24.30,59.55,42.72
Rohit Khanna,CA,Congress,Democratic,FE,FE US,US,Firstenergy Corp,Buy,3/5/2020,8000,Com,47.13,168,43.49,28.26,33.21,-7.72,-40.04,-29.54
Rohit Khanna,CA,Congress,Democratic,FIS,FIS US,US,Fidelity National Information Services Inc,Buy,3/5/2020,8000,Com,142.75,56,139.57,152.35,141.14,-2.23,6.73,-1.13
Rohit Khanna,CA,Congress,Democratic,FLR,FLR US,US,Fluor Corp,Buy,3/5/2020,8000,Com,9.39,850,12.67,9.28,18.52,34.93,-1.17,97.23
Rohit Khanna,CA,Congress,Democratic,FLT,FLT US,US,Fleetcor Technologies Inc,Buy,3/5/2020,8000,Com,252.72,30,256.72,249.99,282.31,1.58,-1.08,11.71
Rohit Khanna,CA,Congress,Democratic,FTV,FTV US,US,Fortive Corp,Buy,3/5/2020,8000,Com,56.99,140,56.09,61.53,67.12,-1.58,7.97,17.78
Rohit Khanna,CA,Congress,Democratic,GD,GD US,US,General Dynamics Corp,Buy,3/5/2020,40501,Com,163.36,246,155.23,150.19,170.52,-4.98,-8.06,4.38
Rohit Khanna,CA,Congress,Democratic,GIS,GIS US,US,General Mills Inc,Buy,3/5/2020,8000,Com,54.3,146,61.47,63.12,56.78,13.20,16.24,4.57
Rohit Khanna,CA,Congress,Democratic,GPS,GPS US,US,Gap Inc,Buy,3/5/2020,16001,Com,13.36,1196,11.95,17.77,27.31,-10.55,33.01,104.42
Rohit Khanna,CA,Congress,Democratic,GWW,GWW US,US,"W.W. Grainger, Inc",Buy,3/5/2020,8000,Com,290.34,26,318,367.42,399.11,9.53,26.55,37.46
Rohit Khanna,CA,Congress,Democratic,HAS,HAS US,US,Hasbro Inc,Buy,3/5/2020,8000,Com,74.47,106,77.19,81.9,94.79,3.65,9.98,27.29
Rohit Khanna,CA,Congress,Democratic,HBAN,HBAN US,US,Huntington Bancshares Inc,Buy,3/5/2020,8000,Com NPV,11.78,678,9.9,9.44,16.23,-15.96,-19.86,37.78
Rohit Khanna,CA,Congress,Democratic,HES,HES US,US,Hess Corp,Buy,3/5/2020,8000,Com,54.48,146,52.11,45.94,75.04,-4.35,-15.68,37.74
Rohit Khanna,CA,Congress,Democratic,HOLX,HOLX US,US,Hologic Inc,Buy,3/5/2020,8000,Com,47.36,168,53.69,59.22,72.35,13.37,25.04,52.77
Rohit Khanna,CA,Congress,Democratic,HPE,HPE US,US,Hewlett Packard Enterprise Co,Buy,3/5/2020,8000,Com,11.79,678,10.34,9.47,14.4,-12.30,-19.68,22.14
Rohit Khanna,CA,Congress,Democratic,IAA,IAA US,US,Iaa Inc,Buy,3/5/2020,8000,Com,43.81,182,45.11,53.08,57.83,2.97,21.16,32.00
Rohit Khanna,CA,Congress,Democratic,IBKR,IBKR US,US,Interactive Brokers Group Inc,Buy,3/5/2020,8000,Com A,48.23,164,43.92,53.3,75.2,-8.94,10.51,55.92
Rohit Khanna,CA,Congress,Democratic,IBM,IBM US,US,International Business Machines Corp,Buy,3/5/2020,8000,Com,123.74,64,123.26,117.87,117.32,-0.39,-4.74,-5.19
Rohit Khanna,CA,Congress,Democratic,INFO,INFO US,US,IHS Markit Ltd,Buy,3/5/2020,8000,Ord,71.9,110,72.66,81.15,90.81,1.06,12.87,26.30
Rohit Khanna,CA,Congress,Democratic,IPG,IPG US,US,Interpublic Group Of Companies Inc,Buy,3/5/2020,8000,Com,20.71,386,18.3,17.74,27.88,-11.64,-14.34,34.62
Rohit Khanna,CA,Congress,Democratic,IPGP,IPGP US,US,IPG Photonics Corp,Buy,3/5/2020,8000,Com,127.61,62,162.94,160.82,206.5,27.69,26.02,61.82
Rohit Khanna,CA,Congress,Democratic,IT,IT US,US,Gartner Inc,Buy,3/5/2020,8000,Com,125.58,62,132.09,130.06,183.47,5.18,3.57,46.10
Rohit Khanna,CA,Congress,Democratic,IVZ,IVZ US,US,Invesco Ltd,Buy,3/5/2020,8000,Ord,13.42,596,9.15,10.18,23.76,-31.82,-24.14,77.05
Rohit Khanna,CA,Congress,Democratic,KEY,KEY US,US,Keycorp,Buy,3/5/2020,8000,Com,15.98,500,12.58,12.53,20.66,-21.28,-21.59,29.29
Rohit Khanna,CA,Congress,Democratic,KKR,KKR US,US,KKR & Co Inc,Buy,3/5/2020,8000,Com A,28.19,282,30.18,36.26,46.9,7.06,28.63,66.37
Rohit Khanna,CA,Congress,Democratic,LEG,LEG US,US,Leggett & Platt Inc,Buy,3/5/2020,8000,Com,38.26,208,35.12,42.43,47.34,-8.21,10.90,23.73
Rohit Khanna,CA,Congress,Democratic,LEN,LEN US,US,Lennar Corp,Buy,3/5/2020,8000,Com A,64.7,122,63.47,78.13,85.98,-1.90,20.76,32.89
Rohit Khanna,CA,Congress,Democratic,LEN,LEN US,US,Lennar Corp,Buy,3/5/2020,8000,Com B,64.7,122,63.47,78.13,85.98,-1.90,20.76,32.89
Rohit Khanna,CA,Congress,Democratic,LMT,LMT US,US,Lockheed Martin Corp,Buy,3/5/2020,16001,Com,384.7,40,402.63,386.81,340.43,4.66,0.55,-11.51
Rohit Khanna,CA,Congress,Democratic,LNC,LNC US,US,Lincoln National Corp,Buy,3/5/2020,16001,Com,41.17,388,40.9,36.15,58.57,-0.66,-12.19,42.26
Rohit Khanna,CA,Congress,Democratic,LPLA,LPLA US,US,LPL Financial Holdings Inc,Buy,3/5/2020,8000,Com,66.24,120,78.5,82.8,134,18.51,25.00,102.29
Rohit Khanna,CA,Congress,Democratic,LSXMA,LSXMA US,US,Liberty Media Corp,Buy,3/5/2020,8000,Com Ser C,46.11,172,38.65,36,43.57,-16.18,-21.93,-5.51
Rohit Khanna,CA,Congress,Democratic,MAC,MAC US,US,Macerich Co,Buy,3/5/2020,8000,Com,20.33,392,8.59,7.76,13.43,-57.75,-61.83,-33.94
Rohit Khanna,CA,Congress,Democratic,MCHP,MCHP US,US,Microchip Technology Inc,Buy,3/5/2020,8000,Com,44.34,180,54.4,56.18,72.72,22.69,26.70,64.01
Rohit Khanna,CA,Congress,Democratic,MMC,MMC US,US,Marsh & Mclennan Companies Inc,Buy,3/5/2020,8000,Com,106.56,74,109.23,115.48,117.01,2.51,8.37,9.81
Rohit Khanna,CA,Congress,Democratic,MPC,MPC US,US,Marathon Petroleum Corp,Buy,3/5/2020,8000,Com,41.21,194,38.59,34.97,57.32,-6.36,-15.14,39.09
Rohit Khanna,CA,Congress,Democratic,MRO,MRO US,US,Marathon Oil Corp,Buy,3/5/2020,8000,Com,7.8,1024,5.95,5.32,12.98,-23.72,-31.79,66.41
Rohit Khanna,CA,Congress,Democratic,MS,MS US,US,Morgan Stanley,Buy,3/5/2020,16001,Com,42.59,374,46.91,52.58,80.87,10.14,23.46,89.88
Rohit Khanna,CA,Congress,Democratic,MTB,MTB US,US,M&T Bank Corp,Buy,3/5/2020,8000,Com,131.59,60,113.78,103.56,156.35,-13.53,-21.30,18.82
Rohit Khanna,CA,Congress,Democratic,MU,MU US,US,Micron Technology Inc,Buy,3/5/2020,8000,Com,53.72,148,48.92,45.76,88.93,-8.94,-14.82,65.54
Rohit Khanna,CA,Congress,Democratic,MUR,MUR US,US,Murphy Oil Corp,Buy,3/5/2020,8000,Com,18.16,440,14.13,13.85,19.89,-22.19,-23.73,9.53
Rohit Khanna,CA,Congress,Democratic,NFLX,NFLX US,US,Netflix Inc,Buy,3/5/2020,8000,Com,372.78,20,421.97,556.55,516.39,13.20,49.30,38.52
Rohit Khanna,CA,Congress,Democratic,NKTR,NKTR US,US,Nektar Therapeutics,Buy,3/5/2020,8000,Com,20.15,396,22.63,19.15,22.31,12.31,-4.96,10.72
Rohit Khanna,CA,Congress,Democratic,NLSN,NLSN US,US,Nielsen Holdings,Buy,3/5/2020,16001,Com,16.65,960,15.9,14.88,24.95,-4.50,-10.63,49.85
Rohit Khanna,CA,Congress,Democratic,NLY,NLY US,US,Annaly Capital Management Inc,Buy,3/5/2020,8000,Com,9.39,850,6.52,7.39,8.32,-30.56,-21.30,-11.40
Rohit Khanna,CA,Congress,Democratic,NNN,NNN US,US,National Retail Properties Inc,Buy,3/5/2020,8000,Com,53.9,148,36.8,35.5,42.6,-31.73,-34.14,-20.96
Rohit Khanna,CA,Congress,Democratic,NOC,NOC US,US,Northrop Grumman Corp,Buy,3/5/2020,8000,Com,327.78,24,335.96,340.38,300.91,2.50,3.84,-8.20
Rohit Khanna,CA,Congress,Democratic,NWSA,NWSA US,US,News Corp,Buy,3/5/2020,16001,Com B,11.07,1444,12.91,15.18,24.37,16.62,37.13,120.14
Rohit Khanna,CA,Congress,Democratic,NWSA,NWSA US,US,News Corp,Buy,3/5/2020,8000,Com Non Vtg A,11.07,722,12.91,15.18,24.37,16.62,37.13,120.14
Rohit Khanna,CA,Congress,Democratic,O,O US,US,Realty Income Corp,Buy,3/5/2020,8000,Com,75.18,106,58.26,60.48,58.06,-22.51,-19.55,-22.77
Rohit Khanna,CA,Congress,Democratic,OI,OI US,US,O-I Glass Inc,Buy,3/5/2020,8000,Com,10.08,792,9.47,11.22,12.64,-6.05,11.31,25.40
Rohit Khanna,CA,Congress,Democratic,OMC,OMC US,US,Omnicom Group Inc,Buy,3/5/2020,8000,Com,68.12,116,57.13,53.02,74.51,-16.13,-22.17,9.38
Rohit Khanna,CA,Congress,Democratic,ON,ON US,US,On Semiconductor Corp,Buy,3/5/2020,8000,Com,17.83,448,18.83,21.75,38.81,5.61,21.99,117.67
Rohit Khanna,CA,Congress,Democratic,ORCL,ORCL US,US,Oracle Corp,Buy,3/5/2020,8000,Com,48,166,53.49,57.66,69.97,11.44,20.13,45.77
Rohit Khanna,CA,Congress,Democratic,ORLY,ORLY US,US,O'Reilly Automotive Inc,Buy,3/5/2020,8000,Com,361.33,22,420.95,473.2,465.85,16.50,30.96,28.93
Rohit Khanna,CA,Congress,Democratic,PEAK,PEAK US,US,Healthpeak Properties Inc,Buy,3/5/2020,8000,Com,34.62,230,27.6,27.46,29.81,-20.28,-20.68,-13.89
Rohit Khanna,CA,Congress,Democratic,PEG,PEG US,US,Public Service Enterprise Group Inc,Buy,3/5/2020,8000,Com NPV,53.99,148,52.75,51,56.26,-2.30,-5.54,4.20
Rohit Khanna,CA,Congress,Democratic,PFE,PFE US,US,Pfizer Inc,Buy,3/5/2020,16001,Com,33.59,476,34.26,34.94,34.39,1.99,4.02,2.38
Rohit Khanna,CA,Congress,Democratic,PFG,PFG US,US,Principal Financial Group Inc,Buy,3/5/2020,8000,Com,43.89,182,43.03,42.88,58.68,-1.96,-2.30,33.70
Rohit Khanna,CA,Congress,Democratic,PM,PM US,US,Philip Morris International Inc,Buy,3/5/2020,8000,Com NPV,87.86,90,74.21,79.04,86.16,-15.54,-10.04,-1.93
Rohit Khanna,CA,Congress,Democratic,PNC,PNC US,US,PNC Financial Services Group Inc,Buy,3/5/2020,8000,Com,120.69,66,119.71,111.6,176.46,-0.81,-7.53,46.21
Rohit Khanna,CA,Congress,Democratic,PRU,PRU US,US,Prudential Financial Inc,Buy,3/5/2020,16001,Com,72.26,220,63.71,68,90.66,-11.83,-5.90,25.46
Rohit Khanna,CA,Congress,Democratic,PVH,PVH US,US,PVH Corp,Buy,3/5/2020,8000,Com,69.84,114,55.01,57.65,104.39,-21.23,-17.45,49.47
Rohit Khanna,CA,Congress,Democratic,PXD,PXD US,US,Pioneer Natural Resources Co,Buy,3/5/2020,8000,Com,118.61,66,100.77,102.98,163.59,-15.04,-13.18,37.92
Rohit Khanna,CA,Congress,Democratic,QIA,QIA GR,GR,Qiagen N.V.,Buy,3/5/2020,8000,Ord,37.22,214,39.15,42.6,39.26,5.19,14.45,5.48
Rohit Khanna,CA,Congress,Democratic,RCL,RCL US,US,Royal Caribbean Cruises Ltd,Buy,3/5/2020,8000,Com,65.78,120,58.11,68.51,86.51,-11.66,4.15,31.51
Rohit Khanna,CA,Congress,Democratic,REGN,REGN US,US,Regeneron Pharmaceuticals Inc,Buy,3/5/2020,8000,Com,488.17,16,604.28,592.68,461.57,23.78,21.41,-5.45
Rohit Khanna,CA,Congress,Democratic,RHI,RHI US,US,Robert Half International Inc,Buy,3/5/2020,8000,Com,47.69,166,55.1,53.44,76.92,15.54,12.06,61.29
Rohit Khanna,CA,Congress,Democratic,RL,RL US,US,Ralph Lauren Corp,Buy,3/5/2020,8000,Com A,108.19,72,84.68,69.17,122.2,-21.73,-36.07,12.95
Rohit Khanna,CA,Congress,Democratic,RRC,RRC US,US,Range Resources Corp ,Buy,3/5/2020,8000,Com,2.53,3162,6.2,7.47,10.56,145.06,195.26,317.39
Rohit Khanna,CA,Congress,Democratic,SBAC,SBAC US,US,SBA Communications Corp,Buy,3/5/2020,16001,Com A,300.32,52,314.95,306.62,242.19,4.87,2.10,-19.36
Rohit Khanna,CA,Congress,Democratic,SCHW,SCHW US,US,Schwab Charles Corp,Buy,3/5/2020,8000,Com,34.8,228,39.51,35.8,65.02,13.53,2.87,86.84
Rohit Khanna,CA,Congress,Democratic,SHW,SHW US,US,Sherwin Williams Co,Buy,3/5/2020,8000,Com,184.97,42,198.05,228.68,225.23,7.07,23.63,21.77
Rohit Khanna,CA,Congress,Democratic,SIVB,SIVB US,US,SVB Financial Group,Buy,3/5/2020,8000,Com,185.06,42,219.99,256.16,507.88,18.87,38.42,174.44
Rohit Khanna,CA,Congress,Democratic,SIX,SIX US,US,Six Flags Entertainment Corp,Buy,3/5/2020,8000,Com,21.09,378,25.31,21.48,47.34,20.01,1.85,124.47
Rohit Khanna,CA,Congress,Democratic,SLB,SLB US,US,Schlumberger Limited,Buy,3/5/2020,8000,Com,25.83,308,19.61,18.63,29.07,-24.08,-27.87,12.54
Rohit Khanna,CA,Congress,Democratic,SO,SO US,US,Southern Co,Buy,3/5/2020,8000,Com,67.57,118,58.71,51.81,58.35,-13.11,-23.32,-13.65
Rohit Khanna,CA,Congress,Democratic,SPGI,SPGI US,US,S&P Global Inc,Buy,3/5/2020,16001,Com,278.42,56,333.38,368.39,334.52,19.74,32.31,20.15
Rohit Khanna,CA,Congress,Democratic,SYK,SYK US,US,Stryker Corp,Buy,3/5/2020,32500,Com,189.6,170,200.7,198.03,240.03,5.85,4.45,26.60
Rohit Khanna,CA,Congress,Democratic,TEL,TEL US,US,Te Connectivity Ltd,Buy,3/5/2020,8000,Com,81.37,98,89.1,98.51,130.04,9.50,21.06,59.81
Rohit Khanna,CA,Congress,Democratic,TRN,TRN US,US,Trinity Industries Inc,Buy,3/5/2020,8000,Com,21.21,376,21.73,20.88,29.48,2.45,-1.56,38.99
Rohit Khanna,CA,Congress,Democratic,TRV,TRV US,US,Travelers Companies Inc,Buy,3/5/2020,16001,Com NPV,128.02,124,114.47,114.69,152.36,-10.58,-10.41,19.01
Rohit Khanna,CA,Congress,Democratic,TXT,TXT US,US,Textron Inc,Buy,3/5/2020,8000,Com,37.17,214,34.74,39.4,51.91,-6.54,6.00,39.66
Rohit Khanna,CA,Congress,Democratic,UBER,UBER US,US,Uber Technologies Inc,Buy,3/5/2020,8000,Com,32.21,248,36.75,34.3,55.54,14.10,6.49,72.43
Rohit Khanna,CA,Congress,Democratic,UNVR,UNVR US,US,Univar Solutions Inc,Buy,3/5/2020,8000,Com,15.49,516,17.01,18.57,20.55,9.81,19.88,32.67
Rohit Khanna,CA,Congress,Democratic,URBN,URBN US,US,Urban Outfitters Inc,Buy,3/5/2020,8000,Com,19.73,404,19.64,23.44,37.51,-0.46,18.80,90.12
Rohit Khanna,CA,Congress,Democratic,VMC,VMC US,US,Vulcan Materials Co,Buy,3/5/2020,8000,Com,129.75,60,118.33,122.22,167.42,-8.80,-5.80,29.03
Rohit Khanna,CA,Congress,Democratic,VST,VST US,US,Vistra Corp,Buy,3/5/2020,8000,Com,20.64,386,20.81,18.76,17.82,0.82,-9.11,-13.66
Rohit Khanna,CA,Congress,Democratic,WCC,WCC US,US,Wesco International Inc,Buy,3/5/2020,8000,Com,35.85,222,37.38,47.98,86.44,4.27,33.84,141.12
Rohit Khanna,CA,Congress,Democratic,WELL,WELL US,US,Welltower Inc,Buy,3/5/2020,16001,Com,76.17,210,58.97,58.13,70.26,-22.58,-23.68,-7.76
Rohit Khanna,CA,Congress,Democratic,WFC,WFC US,US,Wells Fargo & Co,Buy,3/5/2020,8000,Com,38.9,204,28.83,24.05,37.43,-25.89,-38.17,-3.78
Rohit Khanna,CA,Congress,Democratic,WHR,WHR US,US,Whirlpool Corp,Buy,3/5/2020,8000,Com,124.86,64,130.17,178.27,195.25,4.25,42.78,56.38
Rohit Khanna,CA,Congress,Democratic,WRK,WRK US,US,Westrock Co,Buy,3/5/2020,8000,Com,31.26,254,29.87,32.07,50.68,-4.45,2.59,62.12
Rohit Khanna,CA,Congress,Democratic,WWE,WWE US,US,World Wrestling Entertainment Inc,Buy,3/5/2020,8000,Com A,44.91,178,47.73,43.53,54.5,6.28,-3.07,21.35
Rohit Khanna,CA,Congress,Democratic,WYNN,WYNN US,US,Wynn Resorts Ltd,Buy,3/5/2020,8000,Com,95.58,82,93.5,86.28,133.32,-2.18,-9.73,39.49
Rohit Khanna,CA,Congress,Democratic,XEC,XEC US,US,Cimarex Energy Co,Buy,3/5/2020,8000,Com,25.39,314,25.13,27.3,31.62,-1.02,7.52,24.54
Rohit Khanna,CA,Congress,Democratic,ZBH,ZBH US,US,Zimmer Biomet Holdings Inc,Buy,3/5/2020,16001,Com,129.19,122,130.37,140.48,158.5,0.91,8.74,22.69
